Discounted_price_$,Actual_price_$,Discount_percentage_%,Rating,Rating_count,Product_id,Product_name,Category,About_product,User_id,User_name,Review_id,Review_title,Review_content,Img_link,Product_link,Revenue_$,Purchase_date,Discount_amount,Sales_volume,Discount_bin,Price_change_%,Quantity_change_%,PED
688,747,8,4.5,2280,B01MUAUOCX, Data Cables,TowerSpeakers,Convenient Design:The light and space-saving 1M USB Type C cable,AERFCJ6BOMVO5YW5XM5Z2ESOIK3A,Handsome,R3A3IRV8ZWP1U9,Quality is good, installed and gave a demo.Sound:Per other reviews - sound from speakers is apparently bad,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/315uFBgWK3L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SUJATA-Chutney-Jar-Small-8x8x8cm/dp/B01MUAUOCX/ref=sr_1_386?qid=1672923611&s=kitchen&sr=1-386,18240,2/21/2021,59,2280,0-10%,-50.16677785,1483.333333,-29.56804078
2199,3999,45,3.5,340,B09MB3DKG1, Earphones,Electronics, it’s perfect for your Home,AGU76WKSU62DUNTPCMTC4FCUNRTQ,sahadev,R8QBCR9MM1LGY,Very sturdy, but in my case,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41UBtJFuwEL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/KHAITAN-AVAANTE-KA-2013-Halogen-Heater/dp/B09MB3DKG1/ref=sr_1_387?qid=1672923611&s=kitchen&sr=1-387,15300,12/4/2022,1800,340,40-50%,435.3413655,-85.0877193,-0.195450573
6850,11990,43,3.9,144,B08QHLXWV3, Pack of 10,HomeTheater, the office desk,AEOVR6JEQTAC77BXE5AJMWJGG5PA,Ravi Yadav,R3VN8XDH215N7I,Very Good Item for the price offered, I found it satisfactory. I have it wall mounted in a 10X12ft room,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41g0U0-t1RL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kenstar-Watts-Filled-Radiator-Heater/dp/B08QHLXWV3/ref=sr_1_388?qid=1672923611&s=kitchen&sr=1-388,6192,12/18/2023,5140,144,40-50%,199.8249562,-57.64705882,-0.288487784
2699,3799,29,4,727,B07G147SZD,Redmi Note 11 (Space Black,TV&Video, always keep your space tidy,AFIFHW5QMFMTWXNZ2JORBMINL3CQ,Rahul Sharma,R341EQRY87EZP,This lightening cable support data transfer as well got this at ₹99, and the TV's speakers sound better compared to Bose Soundlink Speakers that I connected it to via Bluetooth.Picture:The Panel's great,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41A6EmdtN8L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/NEXOMS-Instant-Heating-Mounted-Stainless/dp/B07G147SZD/ref=sr_1_389?qid=1672923611&s=kitchen&sr=1-389,21083,3/28/2021,1100,727,20-30%,-68.31526272,404.8611111,-5.926363963
899,1999,55,4,832,B09LH32678, 4GB RAM,Televisions, super easy to carry and convenient for traveling,AG36G3XPHERLKRDG7XYQ2IWJWPIQ,Shweta Bairagi,R3HHTVIHY2U1FO,Lightning cable, but nothing worth raving about. Gray uniformity isn't great(i.e. gray tones won't be perfectly uniform across the whole panel,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Ps3i9b4HL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/BONIRY-Waffle-Maker-Inch-Watts/dp/B09LH32678/ref=sr_1_390?qid=1672923611&s=kitchen&sr=1-390,45760,1/21/2022,1100,832,50-60%,-47.38088971,14.44291609,-0.304825768
1090,2999,64,3.5,57,B09R1YFL6S, 64GB Storage),SmartTelevisions, making your life more convenient.,AFEOAY5PB4XEYIOL6DY5WJBOYSKQ,Sarathi,RNA87JCGRTQJU,worst product., there'll be darker zones towards the edges/corners based on backlight placement). Blacks aren't perfectly black - and they're brighter than you'd expect from a VA panel,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41C90o+3GOL._SX300_SY300_.jpg,https://www.amazon.in/Candes-BlowHot-Silent-Blower-Heater/dp/B09R1YFL6S/ref=sr_1_388?qid=1672923612&s=kitchen&sr=1-388,3648,8/22/2023,1909,57,60-70%,50.02501251,-93.14903846,-1.862049279
295,599,51,4,1644,B07Q4NJQC5,90Hz FHD+ AMOLED Display ,Electronics,Wide Compatibility: This USB A to USB C Charger Cable compatible with Samsung Galaxy S10e S10 S10 plus S9 S9 plus S8 S8 plus,AF2EHSXFZWWS2YEN22DV2ZCJDZZA,Abhishek,RZ12R7OYYP0KX,Great, but this isn't noticeable at all when the room is lit. No backlight bleed. Colors are as good as I'd like them to be,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41iZgQu0WLL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Ionix-Digital-Kitchen-Jewellery-Weighing/dp/B07Q4NJQC5/ref=sr_1_389?qid=1672923612&s=kitchen&sr=1-389,83844,2/24/2021,304,1644,50-60%,-80.02667556,2784.210526,-34.7910307
479,1999,76,3.4,1066,B097RN7BBK, Qualcomm® Snapdragon™ 680-6nm ,HomeTheater, Note 10 Note 10 plus Note9 note8,AGUFRJ5TPSUUBZBNRWHDRJV4VMQA,AAR,R2GZZ3WYE0JJYA,It's very good product I really happy it's quality was amazing thankyou Amazon, and the panel does get noticeably bright for my taste,https://m.media-amazon.com/images/I/31B-f4QcESS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kitchen-Kit-Electric-Stainless-Protection/dp/B097RN7BBK/ref=sr_1_390?qid=1672923612&s=kitchen&sr=1-390,81016,10/23/2021,1520,1066,70-80%,233.7228715,-35.15815085,-0.15042666
2949,4849,39,4.2,7968,B097MKZHNV, 33W Charger Included,TV&Video, a40 a50 a70 a80 A3 A5 2017,AGYEIMSVEDOLA2OV3DIOGX2IMCBA,Deepak Rai,RHE3HXKSONROE,Good only for Charging, even when brightness is turned down to 40%. 720p content is watchable from >8ft,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/314qO8dyvRL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Racold-Pronto-3Litres-Vertical-Instant/dp/B097MKZHNV/ref=sr_1_391?qid=1672923612&s=kitchen&sr=1-391,310752,3/14/2021,1900,7968,30-40%,142.5712856,647.467167,4.541357427
335,510,34,3.8,3195,B07LG96SDB,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Accessories, Sony Xperia XZ3 XZ2 Premium XA2 XA1,AFVNMGQ2XHQL55BFESLIHGPCW6LA,Shefaz,R1LNA5SHXIW7IM,Well it's a great cable you can trust on, 1080p is good(I'd say better than I expected),https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41d2SJq5sxL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/ESN-999-Quality-Immersion-Heater/dp/B07LG96SDB/ref=sr_1_392?qid=1672923612&s=kitchen&sr=1-392,108630,8/30/2023,175,3195,30-40%,-89.4823675,-59.90210843,0.669429186
293,499,41,4.1,1456,B08KS2KQTK,Redmi Note 11 Pro + 5G (Phantom White,RemoteControls,XZ1,AFRUZM3EU3T6M7HFW6MUXQKJBZCQ,Nilesh P.,RGCS38FNYUI9H,Another quality product from Belkin & Amazon, and 4K is well,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31+EgPqYa6L._SX300_SY300_.jpg,https://www.amazon.in/n1-Retail-Stainless-Indian-Coffee/dp/B08KS2KQTK/ref=sr_1_393?qid=1672923612&s=kitchen&sr=1-393,59696,4/30/2023,206,1456,40-50%,-2.156862745,-54.42879499,25.23516859
599,1299,54,4.2,590,B095K14P86, 8GB RAM,Computers&Accessories, Moto G6 G6 plus G7 G7 power G7 play G7 plus Z Z2 Z3 X4,AHJB3PWCLPLMFBNCOPP5AM3TSXOQ,DEEPAK,R2WOUJZTB4QW94,60W support not clear, 4K.Connectivity:I have a 35 Mb/s broadband  connection and all content streams in 4K when available,https://m.media-amazon.com/images/I/414gUKUBHML._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Saiyam-Stainless-Espresso-Maker-Percolator/dp/B095K14P86/ref=sr_1_394?qid=1672923612&s=kitchen&sr=1-394,31860,9/17/2022,700,590,50-60%,160.3206413,-59.47802198,-0.370994162
499,999,50,4.3,1436,B08K36NZSV, 128GB Storage) ,Accessories&Peripherals, LG G8 G7 G6 G5 V40 V35 V30 V20,AEXFWMXY2NPLRI3QKEROSZZJWUAA,Ayush,R3RWH85AAMCDDX,Become a belkin fan, without stutters. The TV has Bluetooth 5.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/410GwzE+TrL._SX342_SY445_.jpg,https://www.amazon.in/KONVIO-NEER-Cartridge-Compatible-Pre-Filter/dp/B08K36NZSV/ref=sr_1_395?qid=1672923612&s=kitchen&sr=1-395,71800,8/11/2022,500,1436,40-50%,-23.09468822,143.3898305,-6.208779661
849,1190,29,4.2,4184,B07LDPLSZC, 67W Turbo Charge ,Cables&Accessories, Googel Pixel 2 xl,AHSN2AJ6A7NQLUJMH7YBD6WG7L5Q,ROHIT A.,R3GRJEKOICA3B1,Happy with performance, and works with TWS and Neckband earphones fine(I use Oppo Enco W51 and Boat Rockerz 330) - there's no noticeable latency,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41JWKjRa+PL._SX300_SY300_.jpg,https://www.amazon.in/Havells-Glydo-1000-Watt-Iron-Charcoal/dp/B07LDPLSZC/ref=sr_1_396?qid=1672923612&s=kitchen&sr=1-396,121336,5/3/2021,341,4184,20-30%,19.11911912,191.3649025,10.00908574
249,400,38,4.1,693,B07F1T31ZZ, 120Hz Super AMOLED Display ,Cables, HTC 10 U11.,AHKEHV7YSGK2ZCMEUQYS6LJNURKA,Kedar,RST6G0XZXY8O3,The only competitor to original cables, and volume can be controlled through the remote itself.Apps & Features:Has all the standard slew of streaming apps I needed - Netflix,https://m.media-amazon.com/images/I/41UGgTLOD4L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Raffles-Premium-Stainless-Indian-Coffee/dp/B07F1T31ZZ/ref=sr_1_397?qid=1672923612&s=kitchen&sr=1-397,26334,1/23/2023,151,693,30-40%,-66.38655462,-83.43690249,1.256834354
185,599,69,3.9,1306,B0BNDRK886, Additional Exchange Offers ,USBCables,Premium Service: Wayona promise you the reliable guarantee for your top rated USB C charger cords rope,AGLZGGJLEO2WGEMX4KZCFNEJX64A,Haran,R24V8P9TKOO83N,good, Hotstar,https://m.media-amazon.com/images/I/41asnfU59KL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/IONIX-Tap-filter-Multilayer-Filter-Pack/dp/B0BNDRK886/ref=sr_1_399?qid=1672923612&s=kitchen&sr=1-399,90114,1/8/2022,414,1306,60-70%,49.75,88.45598846,1.778009818
778,999,22,3.3,8,B09ZVJXN5L, Charger Included,Electronics, and 24/7 customer service for our every client,AHTHJF5RGJRHAKXOHA6Q2ZFKXOWA,Santosh Ghante,R1AT2O4Q8I5DEY,Worthy product, Prime,https://m.media-amazon.com/images/I/41EFR4bxzeL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/KNYUC-MART-Electric-Compact-Adjustable/dp/B09ZVJXN5L/ref=sr_1_403?qid=1672923612&s=kitchen&sr=1-403,176,10/14/2021,221,8,20-30%,66.77796327,-99.38744257,-1.488326953
279,699,60,4.3,2326,B08JKPVDKL,USB Charger,HomeTheater, please do not hesitate to reach us.,AF7EOXYL5K36BDP6PXF6K2TL5TPA,KRISHNENDU,R1L2JNO4Y3BHYF,Very good generic remote for Samsung LED/LCD TV., Apple TV+ & YouTube. All of them stream 4k content,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41kr7l+z1FL._SY300_SX300_.jpg,https://www.amazon.in/INKULTURE-Stainless-Measuring-Kitchen-Gadgets/dp/B08JKPVDKL/ref=sr_1_404?qid=1672923612&s=kitchen&sr=1-404,139560,2/17/2023,420,2326,50-60%,-30.03003003,28975,-964.8675
215,1499,86,3.9,1004,B09JFR8H3Q, Oraimo Elite Dual Port 5V/2.4A Wall Charger,TV&Video,Resolution : 4K Ultra HD (3840x2160) ,AEN7NV2P5WNHM7EXCWWWES43N3PQ,Harindra,R2346F22YLZ9IG,Working👍, except for Hotstar - which only streamed 4K a few times. 1080p is still very watchable,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41UoZi45q9L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Macmillan-Aquafresh-Micron-Filter-Purifier/dp/B09JFR8H3Q/ref=sr_1_405?qid=1672923612&s=kitchen&sr=1-405,86344,9/2/2021,1284,1004,80-90%,114.4492132,-56.83576956,-0.496602537
889,1295,31,4.3,6400,B07LDN9Q2P, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus,Televisions, Refresh Rate : 60 Hertz,AFFCNMMFC5VPKDGX5FGNODAS6Z6Q,sangamesh,R3A4GAQTCPE5U7,Overall good, and not really a deal breaker. No Dolby Vision support - which I made my peace with considering the fact that 99% of budget TVs in the market can't produce the contrast you'd expect out of DV content anyways,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41lYqkaeadL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Havells-Dzire-1000-Watt-Iron-Mint/dp/B07LDN9Q2P/ref=sr_1_406?qid=1672923612&s=kitchen&sr=1-406,198400,2/4/2023,406,6400,30-40%,-13.60907272,537.4501992,-39.4920514
1449,4999,71,3.6,63,B08T8KWNQ9, iPad Pro/Air 2/Mini 3/Mini 4,SmartTelevisions,Connectivity: 3 HDMI ports to connect set top box,AFQJM63Q7OMAP62BP3TB4YQEZAXA,Actual user,R2ATN54F3RWETQ,Good built quality, so why care. You get HDR,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51fYpZRmZ2L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Tvara-Enterprise-Instant-Electric-Heating/dp/B08T8KWNQ9/ref=sr_1_407?qid=1672923612&s=kitchen&sr=1-407,4473,8/11/2021,3550,63,70-80%,286.023166,-99.015625,-0.346180438
1190,2550,53,3.8,1181,B07Y1RCCW5, Samsung S4/S5,Electronics, Blu Ray players,AGN5DA5YJ2ZNRT47PCFQTDEDEHNQ,Shanti lal Gurjar,RGINUSORDHO9N,Durability is my concern, and HDR content is definitely better looking than non-HDR ones in terms of colors and vibrancy. I planned to use the TV without cable,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31C71rcp+1L._SY300_SX300_.jpg,https://www.amazon.in/WinoteK-Instant-Portable-Geysers-automatic/dp/B07Y1RCCW5/ref=sr_1_409?qid=1672923612&s=kitchen&sr=1-409,62593,6/27/2021,1360,1181,50-60%,-48.98979796,1774.603175,-36.22393332
1799,1950,8,3.9,1888,B0762HXMTF, and More,HomeTheater, gaming console ,AG2Q7FISK54KBSPHF7CNNGZ3GLNA,Gowthami,R3U57AW0L6O5C6,It is perfect for Samsung smart tv, but the TV does come with some channels like Republic TV,https://m.media-amazon.com/images/I/41EI+3OYGaL._SY300_SX300_.jpg,https://www.amazon.in/Kent-Alkaline-Filter-Pitcher-3-5-litres/dp/B0762HXMTF/ref=sr_1_410?qid=1672923612&s=kitchen&sr=1-410,15104,2/12/2021,151,1888,0-10%,-23.52941176,59.86452159,-2.544242168
6120,8478,28,4.6,6550,B00K57MR22,Goldmedal Curve Plus 202042 Plastic Spice 3-Pin 240V Universal Travel Adaptor (White),TV&Video, 2 USB ports to connect hard drives and other USB devices ,AFFYX3FR3SF4JOIN7FIPEVVTIRMQ,Amrut K.,R3FCLH5G7XVDU4,good, Bloomberg,https://m.media-amazon.com/images/I/41cZE9HcRUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Sujata-DynaMix-DX-900-Watt-Grinder/dp/B00K57MR22/ref=sr_1_411?qid=1672923612&s=kitchen&sr=1-411,183400,3/8/2021,2358,6550,20-30%,334.7692308,246.9279661,0.737606516
1799,3299,45,3.8,1846,B07TTSS5MP,WeCool C1 Car Mobile Holder with One Click Technology,SatelliteEquipment, Dual-band Wi-Fi,AFUBGC56G63INVGIAA2OOMZDRLTQ,chetan tandel,R39PNKDT86WK5V,Good product, 9XM,https://m.media-amazon.com/images/I/31Sh9NZmX-L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lifelong-LLMG74-Mixer-Grinder-White/dp/B07TTSS5MP/ref=sr_1_412?qid=1672923612&s=kitchen&sr=1-412,83070,2/16/2023,1500,1846,40-50%,-61.08752064,-71.81679389,1.175637727
2199,3895,44,3.9,1085,B09ZDVL7L8,360° Rotational,SatelliteReceivers,Sound : 24 Watts Output ,AEQWGO62V6K2GSMRMFGRW35NBTQA,Mwnzil brahma,RINNKP59LVQ2F,Is worth the money you are paying for it, etc.,https://m.media-amazon.com/images/I/41+oy999w7L._SY300_SX300_.jpg,https://www.amazon.in/TTK-Prestige-Limited-Grinder-1200ml/dp/B09ZDVL7L8/ref=sr_1_413?qid=1672923612&s=kitchen&sr=1-413,47740,9/25/2021,1696,1085,40-50%,18.06608063,-41.22426869,-2.281860107
3685,5495,33,4.1,290,B09XHXXCFH, Strong Suction Cup,Electronics, Dolby Audio ,AF7USQ27RIKU5ABXWZG2WFECW7JQ,Amazon Customer,R2NMOPMWX8DV8,Good quality cable, these stream in 1080p,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/417Fqdo6KJL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AGARO-Regal-Electric-Ceramic-functions/dp/B09XHXXCFH/ref=sr_1_412?qid=1672923613&s=kitchen&sr=1-412,9570,4/16/2021,1810,290,30-40%,41.07830552,-73.2718894,-1.783712558
649,999,35,3.6,4,B0BL3R4RGS,Compatible with 4 to 6 Inch Devices,HomeTheater, Dolby Atmos Decoding,AGZT5FACORYIGQP6G2H2CS6HEMTQ,Karthik,R2ZFSEQ2HU3CY1,Go for it!, so a great bonus to have.Remote:Very basic RF remote,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/411S8WHOsXL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portable-Rechargeable-Smoothies-Vegetables-BOTTLE/dp/B0BL3R4RGS/ref=sr_1_415?qid=1672923613&s=kitchen&sr=1-415,140,11/1/2022,350,4,30-40%,-81.81983621,-98.62068966,1.205339612
8599,8995,4,4.4,9734,B07P1BR7L8, Wildshield and Dashboard Mobile Holder for Car,TV&Video,Smart TV features: Android TV ,AFUQWSUM2FGNLHU45YUKN3QAEFHQ,Soumya R.,RHS9HYJMJGCAN,Nice product☑️, unlike Bluetooth ones on most new TVs. The remote's looks pretty sleek and stylish,https://m.media-amazon.com/images/I/417VKyMXuYL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Philips-HD6975-00-25-Litre-Digital/dp/B07P1BR7L8/ref=sr_1_417?qid=1672923613&s=kitchen&sr=1-417,38936,10/1/2021,396,9734,0-10%,800.4004004,243250,303.9103927
1110,1599,31,4.3,4022,B078WB1VWJ, and Use,Accessories, OnePlus Connect Ecosystem,AHVGMS3MGWLQZG2IR34ENSS4UX4Q,sivaramakrishnan c,R1SN2CUL4M8ZMG,Good buy, but that's about it. Biggest gripe - typing to search for things within apps is a pain in the behind,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31gRT7Gvw7L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Usha-Electric-EI3710-1000W-Golden/dp/B078WB1VWJ/ref=sr_1_418?qid=1672923613&s=kitchen&sr=1-418,124682,11/19/2023,489,4022,30-40%,-82.22345748,-58.68091227,0.713676049
1499,3500,57,4.7,2591,B0BP89YBC1,HP 32GB Class 10 MicroSD Memory Card (U1 TF Card 32GB),RemoteControls, Google Assistant ,AHIKJUDTVJ4T6DV6IUGFYZ5LXMPA,shradha nair,R3F4T5TRYPTMIG,You can trust Wayona, you'll need to use the D-pad to navigate on an on-screen keyboard. You can control the TV using Samsung's SmartThings App,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41hoHTbN5rL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Spring-Chef-Stainless-Restaurant-Installation/dp/B0BP89YBC1/ref=sr_1_419?qid=1672923613&s=kitchen&sr=1-419,147687,8/21/2022,2001,2591,50-60%,118.8868043,-35.57931377,-0.299270504
759,1999,62,4.3,532,B09W9V2PXG,iQOO Z6 44W by vivo (Lumina Blue,Electronics, Chromecast,AE55KTFVNXYFD5FPYWP2OUPEYNPQ,Mohammed Rameezuddin,R3DQIEC603E7AY,Quality product  , but guess what - you can't even use your phone's keyboard to type in when controlling through the app - this is something that can be added through an update,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41HoeX-PcDL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Themisto-TH-WS20-Digital-Weighing-Stainless/dp/B09W9V2PXG/ref=sr_1_420?qid=1672923613&s=kitchen&sr=1-420,32984,6/4/2023,1240,532,60-70%,-42.88571429,-79.46738711,1.853003697
2669,3199,17,3.9,260,B09XTQFFCG, 6GB RAM,HomeTheater, Miracast,AEBWA5I4QFCA3P3OBEPMELBGN4GQ,AR,R1O4Z15FD40PV5, Life of product is good  ., but it's not there yet.Attached pictures are all of 4K content. Resolution might get scaled down after I submit the review,https://m.media-amazon.com/images/I/41R4IgGsMaL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/FYA-Handheld-Cordless-Wireless-Rechargeable/dp/B09XTQFFCG/ref=sr_1_421?qid=1672923613&s=kitchen&sr=1-421,4420,12/5/2023,530,260,10-20%,60.03001501,-51.12781955,-0.851704261
929,1300,29,3.9,1672,B08LVVTGZK, 128GB Storage) ,TV&Video, DLNA ,AHMGAC6QM62UXNEOCZIHLHSXPP2Q,Vivek,RDVX50PD4CTFE,really good producers, but you can still get an idea of the TV's design/looks,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41mcGL9ei0L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lifelong-Sandwich-Griller-Non-Stick-Plates/dp/B08LVVTGZK/ref=sr_1_422?qid=1672923613&s=kitchen&sr=1-422,48488,10/13/2023,371,1672,20-30%,-59.36230072,543.0769231,-9.148515413
199,399,50,3.7,7945,B07J2BQZD6," 6.44"" FHD+ AMOLED Display ",Televisions, Auto Low Latency Mode ,AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,Riyas R.,R3H6WKG0TA5CGU,Thompson smart tv remote control, Panel colors and contrast,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51Ule90yh0L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kuber-Industries-Laundry-Basket-CTKTC1475/dp/B07J2BQZD6/ref=sr_1_427?qid=1672923613&s=kitchen&sr=1-427,397250,10/14/2023,200,7945,40-50%,-69.30769231,375.1794258,-5.413243658
279,599,53,3.5,1367,B07HK53XM4, 50% Charge in just 27 mins ,SmartTelevisions, Supported Apps : Netflix,AEAMIR3CMSA32IDEINSJKHRNANTA,Amazon Customer,R3Q3L1KP5QWPV3,Best for Kodak tv, etc.I'd say I'm really happy - and given the chance,https://m.media-amazon.com/images/I/41Fo2P8-4ZL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Bulfyss-Plastic-Remover-Cleaner-Remover/dp/B07HK53XM4/ref=sr_1_428?qid=1672923613&s=kitchen&sr=1-428,72451,2/22/2021,320,1367,50-60%,50.12531328,-82.7942102,-1.651744493
549,999,45,4,1313,B08RDWBYCQ, in-Display Fingerprint Scanning,Computers&Accessories, Youtube,AF355FTXYAKFH5NYPRTE7SL3WO3Q,Amazon Customer,RU0LU2PAIIME,I love it, wouldn't change my decision. It's a Samsung TV,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41F-EWC+v+L._SY300_SX300_.jpg,https://www.amazon.in/TOPLINE-Egg-Beater-Stainless-Attachments/dp/B08RDWBYCQ/ref=sr_1_429?qid=1672923613&s=kitchen&sr=1-429,59085,5/30/2021,450,1313,40-50%,66.77796327,-3.950256035,-0.059155084
85,199,57,4.1,212,B09FHHTL8L,iQOO Z6 Lite 5G by vivo (Mystic Night,Accessories&Peripherals, Prime Video,AG5DWPD54QGSLWJ6QUFERLPNAX4Q,kamal sahota,R20FTANBPFA653,Not feather touch, so end of the day,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41Qu+vkjbcL._SY300_SX300_.jpg,https://www.amazon.in/Empty-Trigger-Plastic-Spray-Bottle/dp/B09FHHTL8L/ref=sr_1_430_mod_primary_new?qid=1672923613&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-430,12084,3/6/2021,114,212,50-60%,-80.08008008,-83.85376999,1.047123953
499,1299,62,3.9,65,B0BHNHMR3H, 6GB RAM,Cables&Accessories, Hotstar,AFAQLRAKYASFXOQP7MS6SZK4STIQ,Pankaj,R1PCC1YKW3I4G8,Working fine, if it produces a decent picture,https://m.media-amazon.com/images/I/51V0CstI47L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/LONAXA-Travel-Rechargeable-Fruit-Juicer/dp/B0BHNHMR3H/ref=sr_1_431?qid=1672923613&s=kitchen&sr=1-431,4030,12/4/2023,800,65,60-70%,552.7638191,-69.33962264,-0.125441681
5865,7776,25,4.4,2737,B07D8VBYB4, 128GB Storage) ,Cables, SonyLiv,AGGQ72HVXMSQN3ZPGCFUB47QYUVQ,luvsmplcty,RCUHBFP4RIAI5,Best without voice control, and lasts a couple of years more than I expect,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41pb+fODkVL._SX300_SY300_.jpg,https://www.amazon.in/Powermatic-Plus-CH-900-Watt-Grinder/dp/B07D8VBYB4/ref=sr_1_432?qid=1672923613&s=kitchen&sr=1-432,68425,12/14/2022,1911,2737,20-30%,498.6143187,4110.769231,8.244386646
1260,2299,45,4.3,55,B0B3TBY2YX, World's First Snapdragon 4 Gen 1 ,USBCables, Hungama,AH5Q2T67DWA5P5DG3FGMWEZ2ES3Q,kanta,RXEJH230ZKTRM,Value for Money, I can overlook all other cons. I'd highly recommend the TV if you have the same expectations from your next TV.,https://m.media-amazon.com/images/I/310R9iLp3mL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AGARO-Double-Layered-Boiling-Protection/dp/B0B3TBY2YX/ref=sr_1_433_mod_primary_new?qid=1672923613&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-433,2475,8/27/2022,1039,55,40-50%,-70.43467078,-97.99050055,1.391225365
1099,1500,27,4.5,1065,B088WCFPQF, 120Hz Refresh Rate ,Electronics, JioCinema,AHSQNNZHM5HQAGN5EY2JJAA3EWGQ,POTNURU RAJINI,RNK57EYURB9DH,Tv working good.,,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31YEW0-SNcL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Cafe-JEI-Filtration-Resistant-Borosilicate/dp/B088WCFPQF/ref=sr_1_436?qid=1672923613&s=kitchen&sr=1-436,28755,11/22/2022,401,1065,20-30%,-34.75424097,1836.363636,-52.83854819
